,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
133,2022-06-01,1183X,LLANES,ASTURIAS,10,"18,7","6,2","14,8",05:00,"22,6",10:20,29,"2,2","8,9",15:20,"6,8","1014,5",24,"1010,2",10
134,2022-06-01,8368U,TERUEL,TERUEL,900,"21,2","0,0","11,0",05:30,"31,5",14:20,26,"2,5","12,8",14:30,"10,9","914,4",07,"911,9",18
135,2022-06-01,8178D,ALBACETE,ALBACETE,674,"23,8","0,1","15,4",05:05,"32,1",14:32,28,"0,8","7,5",14:44,"13,3","940,6",08,"937,5",18
136,2022-06-01,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,11,"22,6","0,0","19,2",03:30,"26,0",12:30,09,"1,7","6,1",11:30,,,,,
137,2022-06-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"23,6","0,0","17,3",05:23,"30,0",14:07,21,"3,9","10,3",16:22,"9,7","1013,9",Varias,"1010,6",17
138,2022-06-01,6205X,TORROX,MALAGA,3,"21,1","0,0","17,2",05:30,"25,0",10:00,10,"3,3","8,6",01:40,,"1015,6",11,"1013,1",Varias
139,2022-06-01,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,32,"21,9","0,0","19,0",03:07,"24,8",15:37,34,"5,3","15,3",11:39,"7,3","1015,7",Varias,"1012,1",04
140,2022-06-01,1400,FISTERRA,A CORUÑA,230,"16,4","0,6","14,7",05:30,"18,0",16:20,16,"6,9","14,2",12:00,"5,0","986,4",22,"982,9",04
141,2022-06-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"24,6","0,0","18,1",05:00,"31,2",15:00,06,"3,9","8,3",16:30,,"1009,4",07,"1006,5",17
142,2022-06-01,5530E,GRANADA AEROPUERTO,GRANADA,560,"22,0","0,0","11,7",04:00,"32,4",15:07,99,"4,2","10,8",Varias,"13,9","951,4",Varias,"948,0",16
143,2022-06-01,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,25,"22,6","0,0","20,1",03:30,"25,1",13:20,06,"1,4","5,3",01:30,,"1016,2",23,"1012,0",02
144,2022-06-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,5","0,0","20,6",23:35,"26,4",14:39,32,"2,5","10,8",20:27,"5,4","1016,2",Varias,"1012,7",03
145,2022-06-01,6084X,FUENGIROLA,MALAGA,8,"22,6","0,0","17,9",06:20,"27,3",14:00,22,"1,9","7,8",14:40,,"1014,9",10,"1012,3",Varias
146,2022-06-01,1078I,GÜEÑES,BIZKAIA,208,"21,1","3,0","11,8",05:10,"30,4",14:20,32,"1,4","10,0",16:10,,"991,7",20,"985,2",15
147,2022-06-01,9208E,ARAGÜÉS DEL PUERTO,HUESCA,1040,"22,1","0,4","16,8",01:10,"27,4",15:10,18,"3,3","11,4",13:10,"9,9","899,9",Varias,"898,0",Varias
148,2022-06-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"22,5","0,0","17,3",00:00,"27,7",10:52,20,"2,5","7,8",12:42,"13,2","967,9",Varias,"965,6",Varias
149,2022-06-01,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,720,"17,6","0,0","8,1",05:20,"27,2",13:20,21,"2,2","12,2",13:20,,,,,
150,2022-06-01,2946X,SAELICES EL CHICO,SALAMANCA,680,"18,2","2,4","12,3",02:30,"24,1",16:50,21,"3,6","12,8",17:20,"4,7","937,4",13,"935,2",03
