,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
48,2022-05-01,7031,SAN JAVIER AEROPUERTO,MURCIA,4,"17,3","0,0","11,0",,"23,6",,,,,,"10,5",,,,
49,2022-05-01,5181D,ARROYO DEL OJANCO,JAEN,580,"18,7","4,2","12,2",04:00,"25,2",13:50,31,"3,1","10,8",16:10,,"947,1",10,"941,4",24
50,2022-05-01,B691Y,SA POBLA,ILLES BALEARS,40,"18,6","0,0","11,7",02:00,"25,5",13:00,18,"2,5","9,7",13:20,"7,9","1016,2",00,"1011,5",16
51,2022-05-01,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,"14,2","1,5","12,3",06:00,"16,1",14:20,02,"2,5","5,6",13:00,,"1018,4",00,"1014,9",24
52,2022-05-01,3260B,TOLEDO,TOLEDO,515,"20,2","0,0","14,6",05:50,"25,9",15:10,30,"4,2","11,7",14:50,"13,0","959,9",00,"953,9",24
53,2022-05-01,1249I,OVIEDO,ASTURIAS,336,"11,8",Ip,"10,0",06:15,"13,6",15:30,13,"1,9","4,2",15:20,"0,0","983,0",00,"979,6",24
54,2022-05-01,1283U,CABO BUSTO,ASTURIAS,60,"14,0","0,0","12,7",07:00,"15,2",15:00,26,"1,7","4,7",13:30,"0,0","1015,8",00,"1012,0",24
55,2022-05-01,C430E,IZAÑA,STA. CRUZ DE TENERIFE,2371,"11,6","0,0","7,2",00:20,"15,9",12:00,10,"3,6","7,5",10:40,"13,0","773,8",23,"771,8",Varias
56,2022-05-01,1083L,CASTRO URDIALES,CANTABRIA,45,"14,0","0,0","11,5",04:50,"16,4",13:50,32,"2,8","6,1",23:40,,,,,
57,2022-05-01,2117D,ARANDA DE DUERO,BURGOS,790,"14,9","0,0","5,9",05:50,"23,9",15:00,22,"1,1","6,7",13:10,"7,1","930,6",00,"924,0",24
58,2022-05-01,5514,GRANADA BASE AÉREA,GRANADA,687,"16,6",Ip,"8,0",05:10,"25,3",14:40,31,"3,1","11,4",15:47,"11,2","942,6",00,"938,1",19
59,2022-05-01,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"13,8","0,0","11,0",05:40,"16,7",12:00,16,"4,7","10,6",14:10,,,,,
60,2022-05-01,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960,"8,4","0,0","3,2",23:59,"13,7",13:10,26,"5,8","10,8",15:30,"11,0","810,1",00,"803,2",24
61,2022-05-01,5860E,"MOGUER, EL ARENOSILLO",HUELVA,41,"19,0","0,0","13,6",05:00,"24,3",14:00,33,"2,8","8,1",23:30,,"1017,5",00,"1012,9",24
62,2022-05-01,2465,SEGOVIA,SEGOVIA,1005,"15,4","0,0","10,0",05:20,"20,9",16:20,22,"2,2","8,1",23:40,"13,0","907,0",01,"901,5",24
63,2022-05-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,"17,4","0,0","14,2",04:50,"20,7",10:40,17,"1,4","5,0",11:40,"10,9","1019,4",00,"1014,8",24
64,2022-05-01,B013X,"ESCORCA, LLUC",ILLES BALEARS,490,"15,8","0,0","9,4",00:20,"22,1",11:00,12,"1,4","6,7",10:50,,,,,
65,2022-05-01,4090Y,SAN CLEMENTE,CUENCA,728,"16,6",,"8,8",02:50,"24,4",14:30,,"2,5",,,,"936,8",00,"931,5",24
66,2022-05-01,0324A,RIPOLL,GIRONA,675,"13,6","10,9","6,9",06:00,"20,3",13:50,,,,,,,,,
67,2022-05-01,5995B,VEJER DE LA FRONTERA,CADIZ,186,"20,4","0,0","14,3",02:00,"26,4",12:00,28,"3,1","9,4",13:40,,"999,6",00,"995,2",24
68,2022-05-01,1473A,PADRÓN,A CORUÑA,100,,"0,0",,,,,05,"1,1","5,8",18:50,,,,,
69,2022-05-01,1024E,"DONOSTIA/SAN SEBASTIÁN, IGUELDO",GIPUZKOA,251,"12,1","0,0","9,5",06:50,"14,7",15:15,32,"2,5","6,1",23:40,"3,5","992,3",00,"988,5",24
70,2022-05-01,9619,LA SEU D'URGELL,LLEIDA,677,"13,9","6,7","4,4",05:20,"23,4",12:30,24,"1,1","9,2",14:30,,,,,
71,2022-05-01,5427X,DOÑA MENCÍA,CORDOBA,650,"20,0","0,0","14,6",06:30,"25,3",15:30,99,"3,1","9,7",Varias,,,,,
72,2022-05-01,1111,SANTANDER,CANTABRIA,52,"13,8","0,0","12,3",Varias,"15,4",Varias,01,"1,9","6,1",13:50,"3,3","1017,1",00,"1013,5",24
73,2022-05-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,"13,8","0,0","10,0",03:47,"17,7",13:04,28,"2,8","8,9",14:27,"0,7","1018,9",00,"1014,9",24
