,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
63,2022-04-01,2465,SEGOVIA,SEGOVIA,1005,"2,1","0,0","-1,0",23:59,"5,2",15:10,03,"3,3","14,2",02:50,"6,9","902,9",24,"895,1",00
64,2022-04-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,"11,7","0,0","9,4",23:59,"14,0",00:40,25,"3,3","16,1",05:40,"9,9","1012,2",24,"1001,1",03
65,2022-04-01,B013X,"ESCORCA, LLUC",ILLES BALEARS,490,"7,6","0,0","5,3",23:59,"9,9",14:10,17,"1,9","12,5",19:20,,,,,
66,2022-04-01,4090Y,SAN CLEMENTE,CUENCA,728,"5,6",,"0,5",Varias,"10,6",14:00,04,"6,7","16,1",11:40,,"932,9",24,"923,8",02
67,2022-04-01,0324A,RIPOLL,GIRONA,675,"5,2","0,0","1,6",23:59,"8,9",13:00,,,,,,,,,
68,2022-04-01,5995B,VEJER DE LA FRONTERA,CADIZ,186,"13,2","0,0","10,3",06:00,"16,1",15:00,28,"3,1","10,3",00:30,,"994,8",Varias,"992,1",Varias
69,2022-04-01,1473A,PADRÓN,A CORUÑA,100,"7,8","0,0","2,0",23:59,"13,7",12:10,09,"3,3","10,0",10:00,,,,,
70,2022-04-01,1024E,"DONOSTIA/SAN SEBASTIÁN, IGUELDO",GIPUZKOA,251,"4,5","10,8","2,0",06:10,"7,0",13:15,34,"7,5","20,3",20:20,"4,0","987,7",24,"981,8",00
71,2022-04-01,9619,LA SEU D'URGELL,LLEIDA,677,"4,3","0,0","0,3",21:40,"8,3",13:20,99,"2,2","11,1",Varias,,,,,
72,2022-04-01,5427X,DOÑA MENCÍA,CORDOBA,650,"11,0","0,0","6,2",06:40,"15,8",15:20,29,"3,1","8,3",Varias,,,,,
73,2022-04-01,1111,SANTANDER,CANTABRIA,52,"7,2","2,3","5,0",08:15,"9,5",14:30,01,"7,2","18,6",07:50,"6,1","1014,9",24,"1009,2",00
74,2022-04-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,"7,5","7,7","3,6",21:57,"11,4",14:11,34,"6,1","18,6",20:31,"2,6","1017,0",Varias,"1009,9",00
75,2022-04-01,B569X,CAPDEPERA,ILLES BALEARS,57,"10,1","0,1","7,1",11:00,"13,1",07:20,04,"3,9","16,9",10:40,,"1003,8",23,"993,9",04
76,2022-04-01,7145D,CIEZA,MURCIA,265,"11,4","0,0","5,9",23:50,"17,0",15:20,32,"3,6","12,8",13:10,,,,,
77,2022-04-01,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"13,3","0,0","6,8",06:13,"19,8",15:29,29,"2,5","8,9",15:09,"10,1","1006,5",Varias,"1001,2",00
78,2022-04-01,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"7,0","0,0","2,4",05:24,"11,6",14:41,99,"4,2","11,7",Varias,"8,9","1012,0",Varias,"1006,3",00
79,2022-04-01,5641X,ÉCIJA,SEVILLA,130,"14,4","0,0","8,4",06:40,"20,3",15:30,32,"3,3","8,6",15:50,,"1002,2",24,"997,9",00
80,2022-04-01,4148,VISO DEL MARQUÉS,CIUDAD REAL,804,"6,2","0,0","1,9",23:59,"10,6",14:50,24,"3,3","8,9",03:00,,,,,
81,2022-04-01,1002Y,"BAZTAN, IRURITA ",NAVARRA,183,"3,2","19,2","0,3",06:40,"6,0",15:40,03,"0,8","12,8",17:10,,,,,
82,2022-04-01,6058I,ESTEPONA,MALAGA,19,"17,2","0,0","12,6",06:00,"21,8",16:20,27,"5,6","14,4",08:50,"11,1","1015,4",23,"1011,2",05
83,2022-04-01,9898,"HUESCA, AEROPUERTO",HUESCA,546,"4,2","0,0","-0,7",23:10,"9,2",13:30,34,"3,6","14,7",15:40,"11,4","949,2",21,"940,1",Varias
84,2022-04-01,9569A,CALANDA,TERUEL,466,"5,6","0,0","2,5",23:59,"8,6",14:20,31,"10,6","20,6",15:30,"10,7","961,4",21,"952,1",00
85,2022-04-01,1505,LUGO AEROPUERTO,LUGO,445,"4,4","0,2","-0,6",22:50,"9,4",12:20,06,"1,9","11,1",12:50,"3,4","970,7",Varias,"964,5",00
