,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
62,2022-09-01,2465,SEGOVIA,SEGOVIA,1005,"21,2","0,0","14,0",06:00,"28,4",15:50,29,"2,2","8,3",16:20,"12,0","905,0",00,"901,5",16
63,2022-09-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,"28,0","0,0","24,9",05:50,"31,2",13:00,20,"2,2","6,7",14:10,"10,2","1014,3",00,"1011,4",18
64,2022-09-01,B013X,"ESCORCA, LLUC",ILLES BALEARS,490,"24,4","0,0","17,8",05:00,"30,9",11:50,14,"1,1","6,4",12:10,,,,,
65,2022-09-01,4090Y,SAN CLEMENTE,CUENCA,728,"21,5",,"12,4",05:00,"30,6",12:00,,"3,1",,,,"934,0",00,"931,0",18
66,2022-09-01,0324A,RIPOLL,GIRONA,675,"19,5","0,0","10,1",05:40,"28,9",16:30,,,,,,,,,
67,2022-09-01,5995B,VEJER DE LA FRONTERA,CADIZ,186,"23,3","0,0","18,2",06:10,"28,4",12:40,99,"2,5","9,2",15:50,,"994,8",00,"992,3",18
68,2022-09-01,1473A,PADRÓN,A CORUÑA,100,"19,3","0,5","15,4",05:50,"23,2",15:50,25,"1,1","4,7",14:40,,,,,
69,2022-09-01,1024E,"DONOSTIA/SAN SEBASTIÁN, IGUELDO",GIPUZKOA,251,"20,8","0,2","18,5",05:30,"23,0",09:50,01,"2,8","6,4",Varias,"8,4","988,3",00,"984,7",15
70,2022-09-01,5427X,DOÑA MENCÍA,CORDOBA,650,"25,9","0,1","20,3",06:00,"31,5",12:20,30,"2,8","8,9",12:20,,,,,
71,2022-09-01,1111,SANTANDER,CANTABRIA,52,"20,8","0,1","18,2",06:00,"23,5",09:45,31,"0,6","6,1",21:45,"5,4","1012,5",00,"1008,6",Varias
72,2022-09-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,"23,4","0,0","18,3",23:56,"28,4",12:58,32,"1,9","7,8",Varias,"4,7","1014,0",00,"1009,4",13
