,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
86,2022-02-01,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"10,8","0,0","1,8",04:22,"19,7",14:22,01,"5,6","15,0",11:40,"9,6","1024,7",Varias,"1021,6",15
87,2022-02-01,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,254,"9,4","0,0","6,4",06:30,"12,3",14:00,32,"10,3","25,8",15:20,"8,3","999,6",24,"994,0",00
88,2022-02-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,2","0,0","5,5",01:10,"16,9",14:03,30,"2,8","8,3",07:16,"9,8","1024,5",Varias,"1018,4",03
89,2022-02-01,8500A,CASTELLÓ - ALMASSORA,CASTELLON,48,"14,0","0,0","9,6",23:00,"18,4",12:50,32,"2,5","17,8",00:30,"9,8","1022,2",22,"1015,7",01
90,2022-02-01,5796,MORÓN DE LA FRONTERA,SEVILLA,87,"10,7","0,0","3,1",06:20,"18,3",15:30,06,"3,6","10,0",12:10,"9,8","1017,6",Varias,"1014,7",16
91,2022-02-01,5047E,BAZA,GRANADA,785,"7,4","0,0","-0,2",23:40,"15,1",15:30,28,"3,6","12,2",09:00,"7,3","938,2",24,"933,5",07
92,2022-02-01,5972X,SAN FERNANDO,CADIZ,28,"14,2","0,0","8,8",07:30,"19,5",14:00,04,"2,8","8,3",13:30,,"1023,7",24,"1020,9",16
93,2022-02-01,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,240,"10,3","0,0","5,2",05:10,"15,4",15:20,04,"2,2","10,3",11:00,,,,,
94,2022-02-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,4","0,0","5,1",07:04,"15,6",11:34,35,"2,8","8,9",Varias,"7,4","1024,5",Varias,"1019,8",00
95,2022-02-01,4061X,QUINTANAR DE LA ORDEN,TOLEDO,692,"8,4","0,0","1,3",08:00,"15,5",15:50,99,"2,5","10,6",10:40,,"948,2",23,"944,0",Varias
96,2022-02-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,8","0,0","2,6",23:40,"17,0",14:00,32,"3,1","17,8",04:20,,"914,9",23,"911,5",14
97,2022-02-01,9990X,"NAUT ARAN, ARTIES ",LLEIDA,1161,"1,0","0,4","-1,8",08:10,"3,8",14:40,24,"0,6","7,2",03:30,,,,,
98,2022-02-01,8325X,POLINYÀ DE XÚQUER,VALENCIA,12,"12,4","0,0","5,8",22:00,"19,1",16:00,21,"1,7","6,4",09:20,,,,,
